session_id,customer_id,timestamp_start,timestamp_end,messages,agent_id,resolution_status,related_log_id,chat_reason
CHAT_01210,CUST_00111,2026-01-21 00:00:00,2026-01-21 00:02:00,"[{""speaker"": ""customer"", ""timestamp"": ""2026-01-21T00:08:00"", ""message"": ""I'd like to know more about upgrading my plan""}]",AGENT_007,resolved,,billing
CHAT_01211,CUST_00111,2025-10-13 00:00:00,2025-10-13 00:08:00,"[{""speaker"": ""customer"", ""timestamp"": ""2025-10-13T00:00:00"", ""message"": ""That makes sense, thanks for explaining""}, {""speaker"": ""agent"", ""timestamp"": ""2025-10-13T00:02:00"", ""message"": ""I understand your frustration. We'll get this resolved.""}, {""speaker"": ""customer"", ""timestamp"": ""2025-10-13T00:04:00"", ""message"": ""That makes sense, thanks for explaining""}, {""speaker"": ""agent"", ""timestamp"": ""2025-10-13T00:06:00"", ""message"": ""Let me check your account details.""}]",AGENT_011,escalated,,general_question
CHAT_01212,CUST_00966,2026-01-26 08:00:00,2026-01-26 08:10:00,"[{""speaker"": ""customer"", ""timestamp"": ""2026-01-26T08:00:00"", ""message"": ""The internet speed seems slower than usual""}, {""speaker"": ""agent"", ""timestamp"": ""2026-01-26T08:02:00"", ""message"": ""I'm sorry to hear about your connection issues. Let me check your connection logs.""}, {""speaker"": ""customer"", ""timestamp"": ""2026-01-26T08:04:00"", ""message"": ""That makes sense, thanks for explaining""}, {""speaker"": ""agent"", ""timestamp"": ""2026-01-26T08:06:00"", ""message"": ""I can offer you a discount on your next bill as compensation.""}, {""speaker"": ""customer"", ""timestamp"": ""2026-01-26T08:08:00"", ""message"": ""I understand, is there anything we can do about this?""}]",AGENT_003,unresolved,LOG_0034287,technical_issue
CHAT_01213,CUST_00966,2025-12-07 00:00:00,2025-12-07 00:02:00,"[{""speaker"": ""agent"", ""timestamp"": ""2025-12-07T00:10:00"", ""message"": ""Let me check your account details.""}]",AGENT_013,resolved,,general_question
CHAT_01214,CUST_00966,2026-01-22 00:00:00,2026-01-22 00:08:00,"[{""speaker"": ""customer"", ""timestamp"": ""2026-01-22T00:00:00"", ""message"": ""Thank you for your time, I appreciate the help""}, {""speaker"": ""agent"", ""timestamp"": ""2026-01-22T00:02:00"", ""message"": ""I can offer you a discount on your next bill as compensation.""}, {""speaker"": ""customer"", ""timestamp"": ""2026-01-22T00:04:00"", ""message"": ""I understand, is there anything we can do about this?""}, {""speaker"": ""agent"", ""timestamp"": ""2026-01-22T00:06:00"", ""message"": ""Let me escalate this to our technical team.""}]",AGENT_019,escalated,,billing
CHAT_01215,CUST_00909,2025-12-09 02:00:00,2025-12-09 02:08:00,"[{""speaker"": ""customer"", ""timestamp"": ""2025-12-09T02:00:00"", ""message"": ""My router stopped working this morning""}, {""speaker"": ""agent"", ""timestamp"": ""2025-12-09T02:02:00"", ""message"": ""Your connection quality logs show high latency. Let me escalate this.""}, {""speaker"": ""customer"", ""timestamp"": ""2025-12-09T02:04:00"", ""message"": ""Thank you for your time, I appreciate the help""}, {""speaker"": ""agent"", ""timestamp"": ""2025-12-09T02:06:00"", ""message"": ""I understand your frustration. We'll get this resolved.""}]",AGENT_012,unresolved,LOG_0032170,technical_issue
CHAT_01216,CUST_00909,2026-01-17 00:00:00,2026-01-17 00:02:00,"[{""speaker"": ""agent"", ""timestamp"": ""2026-01-17T00:10:00"", ""message"": ""I can offer you a discount on your next bill as compensation.""}]",AGENT_014,resolved,,service_inquiry
CHAT_01217,CUST_00909,2026-01-01 00:00:00,2026-01-01 00:10:00,"[{""speaker"": ""customer"", ""timestamp"": ""2026-01-01T00:00:00"", ""message"": ""That makes sense, thanks for explaining""}, {""speaker"": ""agent"", ""timestamp"": ""2026-01-01T00:02:00"", ""message"": ""I can offer you a discount on your next bill as compensation.""}, {""speaker"": ""customer"", ""timestamp"": ""2026-01-01T00:04:00"", ""message"": ""I'd like to know more about upgrading my plan""}, {""speaker"": ""agent"", ""timestamp"": ""2026-01-01T00:06:00"", ""message"": ""Let me check your account details.""}, {""speaker"": ""customer"", ""timestamp"": ""2026-01-01T00:08:00"", ""message"": ""I understand, is there anything we can do about this?""}]",AGENT_012,escalated,,billing
CHAT_01218,CUST_00010,2025-12-04 02:00:00,2025-12-04 02:10:00,"[{""speaker"": ""customer"", ""timestamp"": ""2025-12-04T02:00:00"", ""message"": ""Can you check if there's an outage in my area?""}, {""speaker"": ""agent"", ""timestamp"": ""2025-12-04T02:02:00"", ""message"": ""I can see multiple connection drops on 2025-12-04. This isn't normal.""}, {""speaker"": ""customer"", ""timestamp"": ""2025-12-04T02:04:00"", ""message"": ""I understand, is there anything we can do about this?""}, {""speaker"": ""agent"", ""timestamp"": ""2025-12-04T02:06:00"", ""message"": ""I understand your frustration. We'll get this resolved.""}, {""speaker"": ""customer"", ""timestamp"": ""2025-12-04T02:08:00"", ""message"": ""Hello, I hope you can help me with a small issue""}]",AGENT_004,unresolved,LOG_0000374,technical_issue
CHAT_01219,CUST_00010,2026-01-01 00:00:00,2026-01-01 00:02:00,"[{""speaker"": ""customer"", ""timestamp"": ""2026-01-01T00:08:00"", ""message"": ""I understand, is there anything we can do about this?""}]",AGENT_003,escalated,,general_question
CHAT_01220,CUST_00010,2026-02-17 08:00:00,2026-02-17 08:08:00,"[{""speaker"": ""customer"", ""timestamp"": ""2026-02-17T08:00:00"", ""message"": ""My router stopped working this morning""}, {""speaker"": ""agent"", ""timestamp"": ""2026-02-17T08:02:00"", ""message"": ""I can see there was degraded service in your area. Let me investigate further.""}, {""speaker"": ""customer"", ""timestamp"": ""2026-02-17T08:04:00"", ""message"": ""That makes sense, thanks for explaining""}, {""speaker"": ""agent"", ""timestamp"": ""2026-02-17T08:06:00"", ""message"": ""I can offer you a discount on your next bill as compensation.""}]",AGENT_011,escalated,LOG_0000384,technical_issue
CHAT_01221,CUST_00010,2026-01-03 00:00:00,2026-01-03 00:02:00,"[{""speaker"": ""agent"", ""timestamp"": ""2026-01-03T00:10:00"", ""message"": ""Let me check your account details.""}]",AGENT_003,resolved,,general_question
CHAT_01222,CUST_00010,2026-01-04 00:00:00,2026-01-04 00:14:00,"[{""speaker"": ""customer"", ""timestamp"": ""2026-01-04T00:00:00"", ""message"": ""Can you check if there's an outage in my area?""}, {""speaker"": ""agent"", ""timestamp"": ""2026-01-04T00:02:00"", ""message"": ""Have you tried rebooting your router? This often resolves connection issues.""}, {""speaker"": ""customer"", ""timestamp"": ""2026-01-04T00:04:00"", ""message"": ""Hello, I hope you can help me with a small issue""}, {""speaker"": ""agent"", ""timestamp"": ""2026-01-04T00:06:00"", ""message"": ""I can offer you a discount on your next bill as compensation.""}, {""speaker"": ""customer"", ""timestamp"": ""2026-01-04T00:08:00"", ""message"": ""Hello, I hope you can help me with a small issue""}, {""speaker"": ""agent"", ""timestamp"": ""2026-01-04T00:10:00"", ""message"": ""Let me check your account details.""}, {""speaker"": ""customer"", ""timestamp"": ""2026-01-04T00:12:00"", ""message"": ""Thank you for your time, I appreciate the help""}]",AGENT_016,escalated,LOG_0000391,technical_issue
CHAT_01223,CUST_00010,2025-11-21 00:00:00,2025-11-21 00:02:00,"[{""speaker"": ""customer"", ""timestamp"": ""2025-11-21T00:08:00"", ""message"": ""What's the status of my support ticket?""}]",AGENT_009,resolved,,billing
CHAT_01224,CUST_00010,2025-11-15 00:00:00,2025-11-15 00:12:00,"[{""speaker"": ""customer"", ""timestamp"": ""2025-11-15T00:00:00"", ""message"": ""What's the status of my support ticket?""}, {""speaker"": ""agent"", ""timestamp"": ""2025-11-15T00:02:00"", ""message"": ""Is there anything else I can help with today?""}, {""speaker"": ""customer"", ""timestamp"": ""2025-11-15T00:04:00"", ""message"": ""I understand, is there anything we can do about this?""}, {""speaker"": ""agent"", ""timestamp"": ""2025-11-15T00:06:00"", ""message"": ""Let me escalate this to our technical team.""}, {""speaker"": ""customer"", ""timestamp"": ""2025-11-15T00:08:00"", ""message"": ""Hello, I hope you can help me with a small issue""}, {""speaker"": ""agent"", ""timestamp"": ""2025-11-15T00:10:00"", ""message"": ""Is there anything else I can help with today?""}]",AGENT_006,escalated,,billing
CHAT_01225,CUST_00010,2026-01-22 00:00:00,2026-01-22 00:10:00,"[{""speaker"": ""customer"", ""timestamp"": ""2026-01-22T00:00:00"", ""message"": ""I'd like to know more about upgrading my plan""}, {""speaker"": ""agent"", ""timestamp"": ""2026-01-22T00:02:00"", ""message"": ""I understand your frustration. We'll get this resolved.""}, {""speaker"": ""customer"", ""timestamp"": ""2026-01-22T00:04:00"", ""message"": ""That makes sense, thanks for explaining""}, {""speaker"": ""agent"", ""timestamp"": ""2026-01-22T00:06:00"", ""message"": ""I can offer you a discount on your next bill as compensation.""}, {""speaker"": ""customer"", ""timestamp"": ""2026-01-22T00:08:00"", ""message"": ""Hello, I hope you can help me with a small issue""}]",AGENT_019,resolved,,service_inquiry
CHAT_01226,CUST_00434,2026-01-25 03:00:00,2026-01-25 03:14:00,"[{""speaker"": ""customer"", ""timestamp"": ""2026-01-25T03:00:00"", ""message"": ""Your service is terrible, the speed is way below what you promised""}, {""speaker"": ""agent"", ""timestamp"": ""2026-01-25T03:02:00"", ""message"": ""I see the problem in our system. We'll get a technician to look at this.""}, {""speaker"": ""customer"", ""timestamp"": ""2026-01-25T03:04:00"", ""message"": ""I'm paying for gigabit but only getting {speed} Mbps!""}, {""speaker"": ""agent"", ""timestamp"": ""2026-01-25T03:06:00"", ""message"": ""Let me check your account details.""}, {""speaker"": ""customer"", ""timestamp"": ""2026-01-25T03:08:00"", ""message"": ""The connection keeps dropping, this is unacceptable""}, {""speaker"": ""agent"", ""timestamp"": ""2026-01-25T03:10:00"", ""message"": ""Let me escalate this to our technical team.""}, {""speaker"": ""customer"", ""timestamp"": ""2026-01-25T03:12:00"", ""message"": ""Your service is terrible, the speed is way below what you promised""}]",AGENT_001,escalated,LOG_0015150,technical_issue
CHAT_01227,CUST_00434,2025-11-13 00:00:00,2025-11-13 00:02:00,"[{""speaker"": ""agent"", ""timestamp"": ""2025-11-13T00:10:00"", ""message"": ""I can offer you a discount on your next bill as compensation.""}]",AGENT_005,escalated,,general_question
CHAT_01228,CUST_00434,2026-02-02 00:00:00,2026-02-02 00:06:00,"[{""speaker"": ""customer"", ""timestamp"": ""2026-02-02T00:00:00"", ""message"": ""What's the status of my support ticket?""}, {""speaker"": ""agent"", ""timestamp"": ""2026-02-02T00:02:00"", ""message"": ""Is there anything else I can help with today?""}, {""speaker"": ""customer"", ""timestamp"": ""2026-02-02T00:04:00"", ""message"": ""Can you help me understand my bill?""}]",AGENT_019,escalated,,general_question
CHAT_01229,CUST_00434,2025-09-20 00:00:00,2025-09-20 00:10:00,"[{""speaker"": ""customer"", ""timestamp"": ""2025-09-20T00:00:00"", ""message"": ""I'd like to know more about upgrading my plan""}, {""speaker"": ""agent"", ""timestamp"": ""2025-09-20T00:02:00"", ""message"": ""Is there anything else I can help with today?""}, {""speaker"": ""customer"", ""timestamp"": ""2025-09-20T00:04:00"", ""message"": ""Can you help me understand my bill?""}, {""speaker"": ""agent"", ""timestamp"": ""2025-09-20T00:06:00"", ""message"": ""Let me check your account details.""}, {""speaker"": ""customer"", ""timestamp"": ""2025-09-20T00:08:00"", ""message"": ""That makes sense, thanks for explaining""}]",AGENT_010,resolved,,service_inquiry
CHAT_01230,CUST_00178,2026-01-12 06:00:00,2026-01-12 06:08:00,"[{""speaker"": ""customer"", ""timestamp"": ""2026-01-12T06:00:00"", ""message"": ""Can you check if there's an outage in my area?""}, {""speaker"": ""agent"", ""timestamp"": ""2026-01-12T06:02:00"", ""message"": ""Have you tried rebooting your router? This often resolves connection issues.""}, {""speaker"": ""customer"", ""timestamp"": ""2026-01-12T06:04:00"", ""message"": ""That makes sense, thanks for explaining""}, {""speaker"": ""agent"", ""timestamp"": ""2026-01-12T06:06:00"", ""message"": ""I understand your frustration. We'll get this resolved.""}]",AGENT_017,unresolved,LOG_0006198,technical_issue
CHAT_01231,CUST_00178,2026-01-12 06:00:00,2026-01-12 06:08:00,"[{""speaker"": ""customer"", ""timestamp"": ""2026-01-12T06:00:00"", ""message"": ""Can you check if there's an outage in my area?""}, {""speaker"": ""agent"", ""timestamp"": ""2026-01-12T06:02:00"", ""message"": ""Have you tried rebooting your router? This often resolves connection issues.""}, {""speaker"": ""customer"", ""timestamp"": ""2026-01-12T06:04:00"", ""message"": ""That makes sense, thanks for explaining""}, {""speaker"": ""agent"", ""timestamp"": ""2026-01-12T06:06:00"", ""message"": ""I understand your frustration. We'll get this resolved.""}]",AGENT_008,escalated,,general_question
CHAT_01232,CUST_00178,2025-12-10 10:00:00,2025-12-10 10:14:00,"[{""speaker"": ""customer"", ""timestamp"": ""2025-12-10T10:00:00"", ""message"": ""Can you check if there's an outage in my area?""}, {""speaker"": ""agent"", ""timestamp"": ""2025-12-10T10:02:00"", ""message"": ""I see the problem in our system. We'll get a technician to look at this.""}, {""speaker"": ""customer"", ""timestamp"": ""2025-12-10T10:04:00"", ""message"": ""I understand, is there anything we can do about this?""}, {""speaker"": ""agent"", ""timestamp"": ""2025-12-10T10:06:00"", ""message"": ""Let me escalate this to our technical team.""}, {""speaker"": ""customer"", ""timestamp"": ""2025-12-10T10:08:00"", ""message"": ""That makes sense, thanks for explaining""}, {""speaker"": ""agent"", ""timestamp"": ""2025-12-10T10:10:00"", ""message"": ""I can offer you a discount on your next bill as compensation.""}, {""speaker"": ""customer"", ""timestamp"": ""2025-12-10T10:12:00"", ""message"": ""I understand, is there anything we can do about this?""}]",AGENT_019,escalated,LOG_0006178,technical_issue
CHAT_01233,CUST_00178,2025-12-10 10:00:00,2025-12-10 10:14:00,"[{""speaker"": ""customer"", ""timestamp"": ""2025-12-10T10:00:00"", ""message"": ""Can you check if there's an outage in my area?""}, {""speaker"": ""agent"", ""timestamp"": ""2025-12-10T10:02:00"", ""message"": ""I see the problem in our system. We'll get a technician to look at this.""}, {""speaker"": ""customer"", ""timestamp"": ""2025-12-10T10:04:00"", ""message"": ""I understand, is there anything we can do about this?""}, {""speaker"": ""agent"", ""timestamp"": ""2025-12-10T10:06:00"", ""message"": ""Let me escalate this to our technical team.""}, {""speaker"": ""customer"", ""timestamp"": ""2025-12-10T10:08:00"", ""message"": ""That makes sense, thanks for explaining""}, {""speaker"": ""agent"", ""timestamp"": ""2025-12-10T10:10:00"", ""message"": ""I can offer you a discount on your next bill as compensation.""}, {""speaker"": ""customer"", ""timestamp"": ""2025-12-10T10:12:00"", ""message"": ""I understand, is there anything we can do about this?""}]",AGENT_006,escalated,,billing
CHAT_01234,CUST_00178,2026-01-17 07:00:00,2026-01-17 07:14:00,"[{""speaker"": ""customer"", ""timestamp"": ""2026-01-17T07:00:00"", ""message"": ""Can you check if there's an outage in my area?""}, {""speaker"": ""agent"", ""timestamp"": ""2026-01-17T07:02:00"", ""message"": ""Have you tried rebooting your router? This often resolves connection issues.""}, {""speaker"": ""customer"", ""timestamp"": ""2026-01-17T07:04:00"", ""message"": ""Thank you for your time, I appreciate the help""}, {""speaker"": ""agent"", ""timestamp"": ""2026-01-17T07:06:00"", ""message"": ""I understand your frustration. We'll get this resolved.""}, {""speaker"": ""customer"", ""timestamp"": ""2026-01-17T07:08:00"", ""message"": ""I understand, is there anything we can do about this?""}, {""speaker"": ""agent"", ""timestamp"": ""2026-01-17T07:10:00"", ""message"": ""Let me check your account details.""}, {""speaker"": ""customer"", ""timestamp"": ""2026-01-17T07:12:00"", ""message"": ""Thank you for your time, I appreciate the help""}]",AGENT_004,unresolved,LOG_0006174,technical_issue
CHAT_01235,CUST_00178,2026-01-17 07:00:00,2026-01-17 07:14:00,"[{""speaker"": ""customer"", ""timestamp"": ""2026-01-17T07:00:00"", ""message"": ""Can you check if there's an outage in my area?""}, {""speaker"": ""agent"", ""timestamp"": ""2026-01-17T07:02:00"", ""message"": ""Have you tried rebooting your router? This often resolves connection issues.""}, {""speaker"": ""customer"", ""timestamp"": ""2026-01-17T07:04:00"", ""message"": ""Thank you for your time, I appreciate the help""}, {""speaker"": ""agent"", ""timestamp"": ""2026-01-17T07:06:00"", ""message"": ""I understand your frustration. We'll get this resolved.""}, {""speaker"": ""customer"", ""timestamp"": ""2026-01-17T07:08:00"", ""message"": ""I understand, is there anything we can do about this?""}, {""speaker"": ""agent"", ""timestamp"": ""2026-01-17T07:10:00"", ""message"": ""Let me check your account details.""}, {""speaker"": ""customer"", ""timestamp"": ""2026-01-17T07:12:00"", ""message"": ""Thank you for your time, I appreciate the help""}]",AGENT_019,escalated,,general_question
CHAT_01236,CUST_00058,2025-12-21 12:00:00,2025-12-21 12:10:00,"[{""speaker"": ""customer"", ""timestamp"": ""2025-12-21T12:00:00"", ""message"": ""I'm paying for gigabit but only getting 47 Mbps!""}, {""speaker"": ""agent"", ""timestamp"": ""2025-12-21T12:02:00"", ""message"": ""I see the problem in our system. We'll get a technician to look at this.""}, {""speaker"": ""customer"", ""timestamp"": ""2025-12-21T12:04:00"", ""message"": ""Your service is terrible, the speed is way below what you promised""}, {""speaker"": ""agent"", ""timestamp"": ""2025-12-21T12:06:00"", ""message"": ""I can offer you a discount on your next bill as compensation.""}, {""speaker"": ""customer"", ""timestamp"": ""2025-12-21T12:08:00"", ""message"": ""I can't work from home with this unstable connection""}]",AGENT_017,resolved,LOG_0002031,technical_issue
CHAT_01237,CUST_00058,2025-10-20 00:00:00,2025-10-20 00:02:00,"[{""speaker"": ""customer"", ""timestamp"": ""2025-10-20T00:04:00"", ""message"": ""I understand, is there anything we can do about this?""}]",AGENT_003,resolved,,billing
CHAT_01238,CUST_00058,2026-02-27 07:00:00,2026-02-27 07:10:00,"[{""speaker"": ""customer"", ""timestamp"": ""2026-02-27T07:00:00"", ""message"": ""I can't work from home with this unstable connection""}, {""speaker"": ""agent"", ""timestamp"": ""2026-02-27T07:02:00"", ""message"": ""Your connection quality logs show outage. Let me escalate this.""}, {""speaker"": ""customer"", ""timestamp"": ""2026-02-27T07:04:00"", ""message"": ""Your service is terrible, the speed is way below what you promised""}, {""speaker"": ""agent"", ""timestamp"": ""2026-02-27T07:06:00"", ""message"": ""Let me check your account details.""}, {""speaker"": ""customer"", ""timestamp"": ""2026-02-27T07:08:00"", ""message"": ""I'm paying for gigabit but only getting {speed} Mbps!""}]",AGENT_005,escalated,LOG_0002025,technical_issue
CHAT_01239,CUST_00058,2026-01-25 00:00:00,2026-01-25 00:02:00,"[{""speaker"": ""customer"", ""timestamp"": ""2026-01-25T00:08:00"", ""message"": ""Can you help me understand my bill?""}]",AGENT_001,resolved,,general_question
CHAT_01240,CUST_00058,2026-02-18 00:00:00,2026-02-18 00:08:00,"[{""speaker"": ""customer"", ""timestamp"": ""2026-02-18T00:00:00"", ""message"": ""I'd like to know more about upgrading my plan""}, {""speaker"": ""agent"", ""timestamp"": ""2026-02-18T00:02:00"", ""message"": ""Let me check your account details.""}, {""speaker"": ""customer"", ""timestamp"": ""2026-02-18T00:04:00"", ""message"": ""Hello, I hope you can help me with a small issue""}, {""speaker"": ""agent"", ""timestamp"": ""2026-02-18T00:06:00"", ""message"": ""I understand your frustration. We'll get this resolved.""}]",AGENT_010,escalated,,service_inquiry
CHAT_01241,CUST_00058,2026-02-09 00:00:00,2026-02-09 00:10:00,"[{""speaker"": ""customer"", ""timestamp"": ""2026-02-09T00:00:00"", ""message"": ""That makes sense, thanks for explaining""}, {""speaker"": ""agent"", ""timestamp"": ""2026-02-09T00:02:00"", ""message"": ""Let me check your account details.""}, {""speaker"": ""customer"", ""timestamp"": ""2026-02-09T00:04:00"", ""message"": ""Can you help me understand my bill?""}, {""speaker"": ""agent"", ""timestamp"": ""2026-02-09T00:06:00"", ""message"": ""I can offer you a discount on your next bill as compensation.""}, {""speaker"": ""customer"", ""timestamp"": ""2026-02-09T00:08:00"", ""message"": ""That makes sense, thanks for explaining""}]",AGENT_005,resolved,,service_inquiry
CHAT_01242,CUST_00058,2025-10-10 00:00:00,2025-10-10 00:06:00,"[{""speaker"": ""customer"", ""timestamp"": ""2025-10-10T00:00:00"", ""message"": ""What's the status of my support ticket?""}, {""speaker"": ""agent"", ""timestamp"": ""2025-10-10T00:02:00"", ""message"": ""Is there anything else I can help with today?""}, {""speaker"": ""customer"", ""timestamp"": ""2025-10-10T00:04:00"", ""message"": ""I'd like to know more about upgrading my plan""}]",AGENT_010,resolved,,billing
CHAT_01243,CUST_00091,2026-01-27 07:00:00,2026-01-27 07:08:00,"[{""speaker"": ""customer"", ""timestamp"": ""2026-01-27T07:00:00"", ""message"": ""Hi, I'm having issues with my internet connection""}, {""speaker"": ""agent"", ""timestamp"": ""2026-01-27T07:02:00"", ""message"": ""I can see multiple connection drops on 2026-01-27. This isn't normal.""}, {""speaker"": ""customer"", ""timestamp"": ""2026-01-27T07:04:00"", ""message"": ""Hello, I hope you can help me with a small issue""}, {""speaker"": ""agent"", ""timestamp"": ""2026-01-27T07:06:00"", ""message"": ""Is there anything else I can help with today?""}]",AGENT_014,resolved,LOG_0003183,technical_issue
CHAT_01244,CUST_00091,2025-10-25 00:00:00,2025-10-25 00:02:00,"[{""speaker"": ""agent"", ""timestamp"": ""2025-10-25T00:06:00"", ""message"": ""I understand your frustration. We'll get this resolved.""}]",AGENT_012,resolved,,service_inquiry
CHAT_01245,CUST_00091,2025-09-12 00:00:00,2025-09-12 00:08:00,"[{""speaker"": ""customer"", ""timestamp"": ""2025-09-12T00:00:00"", ""message"": ""Can you help me understand my bill?""}, {""speaker"": ""agent"", ""timestamp"": ""2025-09-12T00:02:00"", ""message"": ""Let me escalate this to our technical team.""}, {""speaker"": ""customer"", ""timestamp"": ""2025-09-12T00:04:00"", ""message"": ""That makes sense, thanks for explaining""}, {""speaker"": ""agent"", ""timestamp"": ""2025-09-12T00:06:00"", ""message"": ""Let me escalate this to our technical team.""}]",AGENT_001,escalated,,service_inquiry
CHAT_01246,CUST_00301,2025-12-13 07:00:00,2025-12-13 07:12:00,"[{""speaker"": ""customer"", ""timestamp"": ""2025-12-13T07:00:00"", ""message"": ""My router stopped working this morning""}, {""speaker"": ""agent"", ""timestamp"": ""2025-12-13T07:02:00"", ""message"": ""Have you tried rebooting your router? This often resolves connection issues.""}, {""speaker"": ""customer"", ""timestamp"": ""2025-12-13T07:04:00"", ""message"": ""That makes sense, thanks for explaining""}, {""speaker"": ""agent"", ""timestamp"": ""2025-12-13T07:06:00"", ""message"": ""I understand your frustration. We'll get this resolved.""}, {""speaker"": ""customer"", ""timestamp"": ""2025-12-13T07:08:00"", ""message"": ""That makes sense, thanks for explaining""}, {""speaker"": ""agent"", ""timestamp"": ""2025-12-13T07:10:00"", ""message"": ""Let me check your account details.""}]",AGENT_009,unresolved,LOG_0010410,technical_issue
CHAT_01247,CUST_00301,2025-12-14 00:00:00,2025-12-14 00:02:00,"[{""speaker"": ""customer"", ""timestamp"": ""2025-12-14T00:08:00"", ""message"": ""I'd like to know more about upgrading my plan""}]",AGENT_012,escalated,,general_question
CHAT_01248,CUST_00301,2026-02-12 01:00:00,2026-02-12 01:14:00,"[{""speaker"": ""customer"", ""timestamp"": ""2026-02-12T01:00:00"", ""message"": ""The internet speed seems slower than usual""}, {""speaker"": ""agent"", ""timestamp"": ""2026-02-12T01:02:00"", ""message"": ""I'm sorry to hear about your connection issues. Let me check your connection logs.""}, {""speaker"": ""customer"", ""timestamp"": ""2026-02-12T01:04:00"", ""message"": ""Thank you for your time, I appreciate the help""}, {""speaker"": ""agent"", ""timestamp"": ""2026-02-12T01:06:00"", ""message"": ""Let me check your account details.""}, {""speaker"": ""customer"", ""timestamp"": ""2026-02-12T01:08:00"", ""message"": ""Thank you for your time, I appreciate the help""}, {""speaker"": ""agent"", ""timestamp"": ""2026-02-12T01:10:00"", ""message"": ""Let me check your account details.""}, {""speaker"": ""customer"", ""timestamp"": ""2026-02-12T01:12:00"", ""message"": ""I understand, is there anything we can do about this?""}]",AGENT_018,escalated,LOG_0010447,technical_issue
CHAT_01249,CUST_00301,2025-10-19 00:00:00,2025-10-19 00:02:00,"[{""speaker"": ""agent"", ""timestamp"": ""2025-10-19T00:10:00"", ""message"": ""I understand your frustration. We'll get this resolved.""}]",AGENT_012,resolved,,billing
CHAT_01250,CUST_00301,2026-01-23 01:00:00,2026-01-23 01:14:00,"[{""speaker"": ""customer"", ""timestamp"": ""2026-01-23T01:00:00"", ""message"": ""Can you check if there's an outage in my area?""}, {""speaker"": ""agent"", ""timestamp"": ""2026-01-23T01:02:00"", ""message"": ""I'm sorry to hear about your connection issues. Let me check your connection logs.""}, {""speaker"": ""customer"", ""timestamp"": ""2026-01-23T01:04:00"", ""message"": ""I understand, is there anything we can do about this?""}, {""speaker"": ""agent"", ""timestamp"": ""2026-01-23T01:06:00"", ""message"": ""Is there anything else I can help with today?""}, {""speaker"": ""customer"", ""timestamp"": ""2026-01-23T01:08:00"", ""message"": ""I understand, is there anything we can do about this?""}, {""speaker"": ""agent"", ""timestamp"": ""2026-01-23T01:10:00"", ""message"": ""I understand your frustration. We'll get this resolved.""}, {""speaker"": ""customer"", ""timestamp"": ""2026-01-23T01:12:00"", ""message"": ""Thank you for your time, I appreciate the help""}]",AGENT_001,escalated,LOG_0010444,technical_issue
CHAT_01251,CUST_00301,2025-09-02 00:00:00,2025-09-02 00:02:00,"[{""speaker"": ""customer"", ""timestamp"": ""2025-09-02T00:04:00"", ""message"": ""Hello, I hope you can help me with a small issue""}]",AGENT_007,escalated,,service_inquiry
CHAT_01252,CUST_00301,2026-02-09 00:00:00,2026-02-09 00:06:00,"[{""speaker"": ""customer"", ""timestamp"": ""2026-02-09T00:00:00"", ""message"": ""That makes sense, thanks for explaining""}, {""speaker"": ""agent"", ""timestamp"": ""2026-02-09T00:02:00"", ""message"": ""I can offer you a discount on your next bill as compensation.""}, {""speaker"": ""customer"", ""timestamp"": ""2026-02-09T00:04:00"", ""message"": ""Thank you for your time, I appreciate the help""}]",AGENT_020,resolved,,billing
CHAT_01253,CUST_00301,2026-02-24 00:00:00,2026-02-24 00:10:00,"[{""speaker"": ""customer"", ""timestamp"": ""2026-02-24T00:00:00"", ""message"": ""I'd like to know more about upgrading my plan""}, {""speaker"": ""agent"", ""timestamp"": ""2026-02-24T00:02:00"", ""message"": ""I understand your frustration. We'll get this resolved.""}, {""speaker"": ""customer"", ""timestamp"": ""2026-02-24T00:04:00"", ""message"": ""Thank you for your time, I appreciate the help""}, {""speaker"": ""agent"", ""timestamp"": ""2026-02-24T00:06:00"", ""message"": ""I understand your frustration. We'll get this resolved.""}, {""speaker"": ""customer"", ""timestamp"": ""2026-02-24T00:08:00"", ""message"": ""Can you help me understand my bill?""}]",AGENT_010,resolved,,general_question
CHAT_01254,CUST_00268,2026-02-15 01:00:00,2026-02-15 01:14:00,"[{""speaker"": ""customer"", ""timestamp"": ""2026-02-15T01:00:00"", ""message"": ""The connection keeps dropping, this is unacceptable""}, {""speaker"": ""agent"", ""timestamp"": ""2026-02-15T01:02:00"", ""message"": ""Have you tried rebooting your router? This often resolves connection issues.""}, {""speaker"": ""customer"", ""timestamp"": ""2026-02-15T01:04:00"", ""message"": ""The connection keeps dropping, this is unacceptable""}, {""speaker"": ""agent"", ""timestamp"": ""2026-02-15T01:06:00"", ""message"": ""Is there anything else I can help with today?""}, {""speaker"": ""customer"", ""timestamp"": ""2026-02-15T01:08:00"", ""message"": ""This is the third time this month my internet has gone out!""}, {""speaker"": ""agent"", ""timestamp"": ""2026-02-15T01:10:00"", ""message"": ""Is there anything else I can help with today?""}, {""speaker"": ""customer"", ""timestamp"": ""2026-02-15T01:12:00"", ""message"": ""I can't work from home with this unstable connection""}]",AGENT_008,escalated,LOG_0009308,technical_issue
