ticket_id,customer_id,timestamp_created,timestamp_closed,subject,description,category,priority,channel,status,solved_in_hours,related_log_id,technical_issue_type
TKT_004719,CUST_00747,2025-12-06 00:00:00,2025-12-06 22:00:00,Service Change,Need to downgrade to save money,service_change,medium,email,closed,22,,
TKT_004720,CUST_00748,2026-02-24 04:00:00,2026-02-25 23:00:00,Technical Issue - Packet Loss,"Experiencing severe packet loss (18.3%), connection is unstable",technical,medium,chat,closed,43,LOG_0026482,packet_loss
TKT_004721,CUST_00748,2026-01-01 01:00:00,2026-01-05 05:00:00,Technical Issue - Outage,Internet has been down for over an hour,technical,high,web_form,closed,100,LOG_0026484,outage
TKT_004722,CUST_00748,2025-12-22 01:00:00,2025-12-23 18:00:00,Technical Issue - Connection Drops,WiFi keeps cutting out throughout the day,technical,medium,phone,closed,41,LOG_0026485,connection_drops
TKT_004723,CUST_00748,2026-01-01 08:00:00,2026-01-05 12:00:00,Technical Issue - Slow Speed,Speed test shows terrible results - 59 Mbps when I'm paying for 200 Mbps,technical,high,chat,closed,100,LOG_0026486,slow_speed
TKT_004724,CUST_00748,2025-11-20 00:00:00,2025-11-20 13:00:00,Service Change,Need to downgrade to save money,service_change,low,web_form,closed,13,,
TKT_004725,CUST_00748,2025-12-16 00:00:00,2025-12-16 19:00:00,Billing,Double charged this month,billing,high,chat,closed,19,,
TKT_004726,CUST_00749,2026-01-22 05:00:00,2026-01-23 08:00:00,Technical Issue - Outage,Internet has been down for over an hour,technical,urgent,web_form,closed,27,LOG_0026508,outage
TKT_004727,CUST_00749,2026-02-01 11:00:00,2026-02-03 02:00:00,Technical Issue - Packet Loss,"Data is getting lost, packet loss is very high",technical,medium,email,closed,39,LOG_0026510,packet_loss
TKT_004728,CUST_00749,2025-12-20 02:00:00,2025-12-20 19:00:00,Technical Issue - High Latency,"High ping, gaming is impossible with this latency",technical,medium,phone,closed,17,LOG_0026518,high_latency
TKT_004729,CUST_00749,2026-02-01 06:00:00,2026-02-02 16:00:00,Technical Issue - High Latency,"Terrible lag during video calls, latency is 162ms",technical,high,email,closed,34,LOG_0026522,high_latency
TKT_004730,CUST_00749,2026-01-30 09:00:00,2026-01-31 18:00:00,Technical Issue - High Latency,"Terrible lag during video calls, latency is 156ms",technical,medium,web_form,closed,33,LOG_0026523,high_latency
TKT_004731,CUST_00749,2025-10-10 00:00:00,2025-10-10 21:00:00,Billing,Why did my bill increase without notice?,billing,high,email,closed,21,,
TKT_004732,CUST_00749,2025-11-18 00:00:00,2025-11-18 13:00:00,Billing,Why did my bill increase without notice?,billing,low,phone,closed,13,,
TKT_004733,CUST_00749,2025-09-07 00:00:00,2025-09-07 14:00:00,Service Change,Need to downgrade to save money,service_change,low,phone,closed,14,,
TKT_004734,CUST_00750,2026-01-11 12:00:00,2026-01-13 11:00:00,Technical Issue - High Latency,"Terrible lag during video calls, latency is 101ms",technical,medium,phone,closed,47,LOG_0026538,high_latency
TKT_004735,CUST_00750,2025-12-13 07:00:00,2025-12-14 05:00:00,Technical Issue - Packet Loss,"Data is getting lost, packet loss is very high",technical,medium,phone,closed,22,LOG_0026541,packet_loss
TKT_004736,CUST_00750,2026-01-08 02:00:00,2026-01-08 21:00:00,Technical Issue - Connection Drops,Internet keeps disconnecting every few minutes,technical,medium,phone,closed,19,LOG_0026543,connection_drops
TKT_004737,CUST_00750,2026-01-21 08:00:00,2026-01-21 20:00:00,Technical Issue - Packet Loss,"Data is getting lost, packet loss is very high",technical,medium,web_form,closed,12,LOG_0026544,packet_loss
TKT_004738,CUST_00750,2026-02-15 03:00:00,2026-02-15 10:00:00,Technical Issue - High Latency,"Terrible lag during video calls, latency is 216ms",technical,high,chat,closed,7,LOG_0026545,high_latency
TKT_004739,CUST_00750,2026-02-02 12:00:00,2026-02-03 08:00:00,Technical Issue - Slow Speed,"Streaming keeps buffering, internet speed is insufficient",technical,high,phone,closed,20,LOG_0026547,slow_speed
TKT_004740,CUST_00750,2026-01-11 01:00:00,2026-01-11 18:00:00,Technical Issue - Slow Speed,"Internet is extremely slow, only getting 22 Mbps instead of 50 Mbps",technical,high,email,closed,17,LOG_0026551,slow_speed
TKT_004741,CUST_00750,2025-12-06 03:00:00,2025-12-06 23:00:00,Technical Issue - Connection Drops,"Connection drops constantly, can't stay online",technical,medium,chat,closed,20,LOG_0026553,connection_drops
TKT_004742,CUST_00750,2026-02-21 09:00:00,2026-02-25 10:00:00,Technical Issue - Outage,Internet has been down for over an hour,technical,high,email,closed,97,LOG_0026563,outage
TKT_004743,CUST_00750,2025-12-03 04:00:00,2025-12-04 23:00:00,Technical Issue - Slow Speed,"Internet is extremely slow, only getting 19 Mbps instead of 50 Mbps",technical,high,email,closed,43,LOG_0026564,slow_speed
TKT_004744,CUST_00750,2026-01-13 03:00:00,2026-01-14 08:00:00,Technical Issue - High Latency,"Video conferences are choppy, high latency issues",technical,high,chat,closed,29,LOG_0026565,high_latency
TKT_004745,CUST_00750,2025-12-01 06:00:00,2025-12-01 15:00:00,Technical Issue - Slow Speed,"Pages are loading very slowly, speed is way below what was promised",technical,medium,chat,closed,9,LOG_0026568,slow_speed
TKT_004746,CUST_00750,2026-01-29 11:00:00,2026-01-30 21:00:00,Technical Issue - Packet Loss,"Experiencing severe packet loss (14.8%), connection is unstable",technical,high,chat,closed,34,LOG_0026569,packet_loss
TKT_004747,CUST_00750,2026-02-01 12:00:00,2026-02-03 02:00:00,Technical Issue - Slow Speed,"Streaming keeps buffering, internet speed is insufficient",technical,urgent,email,closed,38,LOG_0026573,slow_speed
TKT_004748,CUST_00750,2026-01-26 03:00:00,2026-01-26 14:00:00,Technical Issue - High Latency,"Response time is awful, everything is delayed",technical,high,chat,closed,11,LOG_0026574,high_latency
TKT_004749,CUST_00750,2026-02-06 00:00:00,2026-02-06 07:00:00,Service Change,"Moving to new address, how to transfer service?",service_change,low,web_form,closed,7,,
TKT_004750,CUST_00750,2026-01-05 00:00:00,2026-01-05 20:00:00,Service Change,"Moving to new address, how to transfer service?",service_change,medium,phone,closed,20,,
TKT_004751,CUST_00750,2025-12-26 00:00:00,2025-12-26 08:00:00,Service Change,How do I cancel my service?,service_change,low,web_form,closed,8,,
TKT_004752,CUST_00751,2025-12-30 10:00:00,2026-01-01 01:00:00,Technical Issue - High Latency,"Terrible lag during video calls, latency is 209ms",technical,medium,phone,closed,39,LOG_0026580,high_latency
TKT_004753,CUST_00751,2026-01-22 07:00:00,2026-01-23 16:00:00,Technical Issue - Packet Loss,"Connection quality is terrible, lots of packet loss",technical,medium,web_form,closed,33,LOG_0026587,packet_loss
TKT_004754,CUST_00751,2026-01-08 09:00:00,2026-01-12 11:00:00,Technical Issue - Slow Speed,"Pages are loading very slowly, speed is way below what was promised",technical,urgent,phone,closed,98,LOG_0026593,slow_speed
TKT_004755,CUST_00751,2026-01-13 06:00:00,2026-01-14 12:00:00,Technical Issue - Connection Drops,"Connection drops constantly, can't stay online",technical,medium,web_form,closed,30,LOG_0026598,connection_drops
TKT_004756,CUST_00751,2026-01-21 10:00:00,2026-01-24 19:00:00,Technical Issue - Outage,"No connection whatsoever, lights on router are red",technical,urgent,email,closed,81,LOG_0026601,outage
TKT_004757,CUST_00751,2026-02-23 08:00:00,2026-02-23 09:00:00,Technical Issue - High Latency,"Video conferences are choppy, high latency issues",technical,high,web_form,closed,1,LOG_0026603,high_latency
TKT_004758,CUST_00751,2026-02-18 08:00:00,2026-02-19 18:00:00,Technical Issue - Slow Speed,Speed test shows terrible results - 16 Mbps when I'm paying for 50 Mbps,technical,medium,chat,closed,34,LOG_0026605,slow_speed
TKT_004759,CUST_00751,2026-02-15 01:00:00,2026-02-16 18:00:00,Technical Issue - Outage,"No connection whatsoever, lights on router are red",technical,high,web_form,closed,41,LOG_0026606,outage
TKT_004760,CUST_00751,2026-02-04 06:00:00,2026-02-04 11:00:00,Technical Issue - Packet Loss,"Data is getting lost, packet loss is very high",technical,high,email,closed,5,LOG_0026608,packet_loss
TKT_004761,CUST_00751,2026-01-25 05:00:00,2026-01-27 05:00:00,Technical Issue - High Latency,"Terrible lag during video calls, latency is 263ms",technical,medium,phone,closed,48,LOG_0026611,high_latency
TKT_004762,CUST_00751,2026-02-16 04:00:00,2026-02-16 12:00:00,Technical Issue - High Latency,"High ping, gaming is impossible with this latency",technical,high,web_form,closed,8,LOG_0026616,high_latency
TKT_004763,CUST_00751,2026-01-23 11:00:00,2026-01-27 05:00:00,Technical Issue - Slow Speed,"Internet is extremely slow, only getting 11 Mbps instead of 50 Mbps",technical,urgent,email,closed,90,LOG_0026620,slow_speed
TKT_004764,CUST_00751,2025-12-12 08:00:00,2025-12-14 02:00:00,Technical Issue - Slow Speed,Speed test shows terrible results - 22 Mbps when I'm paying for 50 Mbps,technical,high,email,closed,42,LOG_0026624,slow_speed
TKT_004765,CUST_00751,2026-02-25 06:00:00,2026-02-26 10:00:00,Technical Issue - High Latency,"Response time is awful, everything is delayed",technical,medium,chat,closed,28,LOG_0026625,high_latency
TKT_004766,CUST_00751,2025-10-07 00:00:00,2025-10-07 21:00:00,Service Change,Want to upgrade to faster plan,service_change,low,email,closed,21,,
TKT_004767,CUST_00751,2025-12-30 00:00:00,2025-12-30 16:00:00,Service Change,How do I cancel my service?,service_change,medium,chat,closed,16,,
TKT_004768,CUST_00751,2025-09-18 00:00:00,2025-09-18 21:00:00,Billing,Need explanation for additional fees on bill,billing,low,chat,closed,21,,
TKT_004769,CUST_00751,2026-01-25 00:00:00,2026-01-25 13:00:00,Service Change,How do I cancel my service?,service_change,medium,chat,closed,13,,
TKT_004770,CUST_00751,2025-10-23 00:00:00,2025-10-23 18:00:00,Service Change,"Moving to new address, how to transfer service?",service_change,low,phone,closed,18,,
TKT_004771,CUST_00752,2026-01-19 03:00:00,2026-01-19 05:00:00,Technical Issue - High Latency,"Terrible lag during video calls, latency is 258ms",technical,medium,chat,closed,2,LOG_0026631,high_latency
TKT_004772,CUST_00752,2026-01-21 12:00:00,2026-01-22 08:00:00,Technical Issue - Outage,"No connection whatsoever, lights on router are red",technical,urgent,chat,closed,20,LOG_0026632,outage
TKT_004773,CUST_00752,2026-01-15 05:00:00,2026-01-15 22:00:00,Technical Issue - High Latency,"Response time is awful, everything is delayed",technical,high,chat,closed,17,LOG_0026640,high_latency
TKT_004774,CUST_00752,2026-01-30 10:00:00,2026-02-01 07:00:00,Technical Issue - High Latency,"High ping, gaming is impossible with this latency",technical,high,web_form,closed,45,LOG_0026649,high_latency
TKT_004775,CUST_00752,2026-02-11 01:00:00,2026-02-11 09:00:00,Technical Issue - Slow Speed,"Pages are loading very slowly, speed is way below what was promised",technical,high,phone,closed,8,LOG_0026653,slow_speed
TKT_004776,CUST_00753,2026-02-24 02:00:00,2026-02-25 02:00:00,Technical Issue - Packet Loss,"Connection quality is terrible, lots of packet loss",technical,high,chat,closed,24,LOG_0026663,packet_loss
TKT_004777,CUST_00753,2025-12-03 04:00:00,2025-12-04 11:00:00,Technical Issue - High Latency,"High ping, gaming is impossible with this latency",technical,medium,chat,closed,31,LOG_0026665,high_latency
TKT_004778,CUST_00753,2025-12-29 01:00:00,2025-12-30 03:00:00,Technical Issue - Connection Drops,Internet keeps disconnecting every few minutes,technical,high,chat,closed,26,LOG_0026667,connection_drops
TKT_004779,CUST_00753,2025-12-27 01:00:00,2025-12-27 09:00:00,Technical Issue - Slow Speed,"Internet is extremely slow, only getting 20 Mbps instead of 50 Mbps",technical,medium,chat,closed,8,LOG_0026669,slow_speed
TKT_004780,CUST_00753,2025-12-12 03:00:00,2025-12-13 21:00:00,Technical Issue - Slow Speed,"Pages are loading very slowly, speed is way below what was promised",technical,medium,web_form,closed,42,LOG_0026670,slow_speed
TKT_004781,CUST_00753,2026-01-17 05:00:00,2026-01-17 14:00:00,Technical Issue - Slow Speed,"Streaming keeps buffering, internet speed is insufficient",technical,high,phone,closed,9,LOG_0026673,slow_speed
TKT_004782,CUST_00753,2025-12-31 11:00:00,2026-01-02 00:00:00,Technical Issue - Slow Speed,"Pages are loading very slowly, speed is way below what was promised",technical,medium,phone,closed,37,LOG_0026680,slow_speed
TKT_004783,CUST_00753,2026-02-10 02:00:00,2026-02-13 16:00:00,Technical Issue - Outage,"Complete outage for 32 minutes, no internet at all",technical,urgent,email,closed,86,LOG_0026681,outage
TKT_004784,CUST_00753,2025-12-15 03:00:00,2025-12-16 04:00:00,Technical Issue - Connection Drops,Internet keeps disconnecting every few minutes,technical,high,chat,closed,25,LOG_0026683,connection_drops
TKT_004785,CUST_00753,2026-02-28 10:00:00,2026-03-01 04:00:00,Technical Issue - Packet Loss,"Experiencing severe packet loss (29.8%), connection is unstable",technical,high,phone,closed,18,LOG_0026689,packet_loss
TKT_004786,CUST_00753,2026-01-29 02:00:00,2026-01-30 11:00:00,Technical Issue - High Latency,"Terrible lag during video calls, latency is 225ms",technical,medium,email,closed,33,LOG_0026699,high_latency
TKT_004787,CUST_00753,2026-01-23 05:00:00,2026-01-24 17:00:00,Technical Issue - Outage,"Complete outage for 169 minutes, no internet at all",technical,high,email,closed,36,LOG_0026701,outage
TKT_004788,CUST_00753,2025-12-02 04:00:00,2025-12-03 06:00:00,Technical Issue - Outage,Total service interruption in my area,technical,urgent,web_form,closed,26,LOG_0026703,outage
TKT_004789,CUST_00753,2026-01-25 03:00:00,2026-01-25 09:00:00,Technical Issue - Packet Loss,"Experiencing severe packet loss (21.9%), connection is unstable",technical,high,web_form,closed,6,LOG_0026704,packet_loss
TKT_004790,CUST_00753,2025-09-10 00:00:00,2025-09-11 19:00:00,Billing,Why did my bill increase without notice?,billing,low,chat,closed,43,,
TKT_004791,CUST_00753,2025-09-11 00:00:00,2025-09-11 21:00:00,Service Change,"Moving to new address, how to transfer service?",service_change,low,phone,closed,21,,
TKT_004792,CUST_00753,2026-02-27 00:00:00,2026-02-27 09:00:00,Service Change,Need to downgrade to save money,service_change,medium,email,closed,9,,
TKT_004793,CUST_00753,2026-01-27 00:00:00,2026-01-27 02:00:00,Service Change,How do I cancel my service?,service_change,medium,web_form,closed,2,,
TKT_004794,CUST_00753,2025-11-05 00:00:00,2025-11-05 17:00:00,Service Change,Need to downgrade to save money,service_change,medium,phone,closed,17,,
TKT_004795,CUST_00754,2026-01-19 04:00:00,2026-01-19 21:00:00,Technical Issue - Slow Speed,"Pages are loading very slowly, speed is way below what was promised",technical,high,web_form,closed,17,LOG_0026710,slow_speed
TKT_004796,CUST_00754,2026-02-28 03:00:00,2026-02-28 11:00:00,Technical Issue - Packet Loss,"Data is getting lost, packet loss is very high",technical,high,web_form,closed,8,LOG_0026713,packet_loss
TKT_004797,CUST_00754,2026-01-28 01:00:00,2026-01-28 16:00:00,Technical Issue - Connection Drops,Internet keeps disconnecting every few minutes,technical,medium,phone,closed,15,LOG_0026729,connection_drops
TKT_004798,CUST_00754,2026-02-26 05:00:00,2026-02-26 15:00:00,Technical Issue - Packet Loss,"Experiencing severe packet loss (13.9%), connection is unstable",technical,medium,phone,closed,10,LOG_0026731,packet_loss
TKT_004799,CUST_00754,2025-12-22 00:00:00,2025-12-22 22:00:00,Billing,Why did my bill increase without notice?,billing,medium,phone,closed,22,,
TKT_004800,CUST_00755,2026-01-12 01:00:00,2026-01-15 05:00:00,Technical Issue - Slow Speed,Speed test shows terrible results - 14 Mbps when I'm paying for 50 Mbps,technical,high,email,closed,76,LOG_0026737,slow_speed
TKT_004801,CUST_00755,2025-12-15 01:00:00,2025-12-15 14:00:00,Technical Issue - Packet Loss,"Experiencing severe packet loss (18.5%), connection is unstable",technical,medium,web_form,closed,13,LOG_0026745,packet_loss
TKT_004802,CUST_00755,2026-01-02 07:00:00,2026-01-04 00:00:00,Technical Issue - Slow Speed,Speed test shows terrible results - 17 Mbps when I'm paying for 50 Mbps,technical,medium,phone,closed,41,LOG_0026754,slow_speed
TKT_004803,CUST_00755,2025-12-26 05:00:00,2025-12-26 08:00:00,Technical Issue - Packet Loss,"Experiencing severe packet loss (26.1%), connection is unstable",technical,medium,email,closed,3,LOG_0026761,packet_loss
TKT_004804,CUST_00755,2026-01-22 11:00:00,2026-01-23 21:00:00,Technical Issue - Slow Speed,"Internet is extremely slow, only getting 15 Mbps instead of 50 Mbps",technical,high,phone,closed,34,LOG_0026766,slow_speed
TKT_004805,CUST_00755,2026-02-27 06:00:00,2026-02-28 08:00:00,Technical Issue - Slow Speed,"Pages are loading very slowly, speed is way below what was promised",technical,high,phone,closed,26,LOG_0026769,slow_speed
TKT_004806,CUST_00755,2026-02-06 02:00:00,2026-02-06 06:00:00,Technical Issue - Connection Drops,"Losing connection repeatedly, very frustrating",technical,high,web_form,closed,4,LOG_0026772,connection_drops
TKT_004807,CUST_00755,2026-01-29 00:00:00,2026-01-30 05:00:00,Billing,Charged $63.31 but my plan should be $48.4,billing,medium,email,closed,29,,
TKT_004808,CUST_00755,2026-02-20 00:00:00,2026-02-20 09:00:00,Billing,Charged $58.93 but my plan should be $48.4,billing,medium,web_form,closed,9,,
TKT_004809,CUST_00755,2025-12-15 00:00:00,2025-12-15 09:00:00,Sales,What promotions do you currently have?,sales,medium,email,closed,9,,
TKT_004810,CUST_00756,2026-01-23 06:00:00,2026-01-23 10:00:00,Technical Issue - Packet Loss,"Experiencing severe packet loss (20.5%), connection is unstable",technical,high,email,closed,4,LOG_0026775,packet_loss
TKT_004811,CUST_00756,2026-01-06 04:00:00,2026-01-06 06:00:00,Technical Issue - High Latency,"Terrible lag during video calls, latency is 215ms",technical,high,chat,closed,2,LOG_0026786,high_latency
TKT_004812,CUST_00756,2025-12-10 10:00:00,2025-12-11 12:00:00,Technical Issue - High Latency,"Response time is awful, everything is delayed",technical,medium,chat,closed,26,LOG_0026798,high_latency
TKT_004813,CUST_00756,2026-01-20 08:00:00,2026-01-21 05:00:00,Technical Issue - Packet Loss,"Experiencing severe packet loss (11.4%), connection is unstable",technical,high,email,closed,21,LOG_0026803,packet_loss
TKT_004814,CUST_00756,2025-11-02 00:00:00,2025-11-03 10:00:00,Billing,Why did my bill increase without notice?,billing,high,web_form,closed,34,,
TKT_004815,CUST_00756,2025-10-14 00:00:00,2025-10-14 08:00:00,Billing,Why did my bill increase without notice?,billing,low,email,closed,8,,
TKT_004816,CUST_00756,2025-12-15 00:00:00,2025-12-16 04:00:00,Billing,Why did my bill increase without notice?,billing,medium,email,closed,28,,
TKT_004817,CUST_00757,2026-01-24 06:00:00,2026-01-26 05:00:00,Technical Issue - Outage,"Complete outage for 118 minutes, no internet at all",technical,urgent,web_form,closed,47,LOG_0026811,outage
TKT_004818,CUST_00757,2026-01-03 11:00:00,2026-01-07 16:00:00,Technical Issue - Slow Speed,"Internet is extremely slow, only getting 10 Mbps instead of 50 Mbps",technical,high,email,closed,101,LOG_0026815,slow_speed
TKT_004819,CUST_00757,2026-02-05 01:00:00,2026-02-05 23:00:00,Technical Issue - Connection Drops,WiFi keeps cutting out throughout the day,technical,high,chat,closed,22,LOG_0026817,connection_drops
TKT_004820,CUST_00757,2026-01-15 02:00:00,2026-01-16 21:00:00,Technical Issue - Slow Speed,Speed test shows terrible results - 17 Mbps when I'm paying for 50 Mbps,technical,high,email,closed,43,LOG_0026824,slow_speed
TKT_004821,CUST_00757,2026-01-25 01:00:00,2026-01-25 17:00:00,Technical Issue - High Latency,"Video conferences are choppy, high latency issues",technical,high,web_form,closed,16,LOG_0026841,high_latency
TKT_004822,CUST_00757,2026-02-14 03:00:00,2026-02-15 23:00:00,Technical Issue - Slow Speed,Speed test shows terrible results - 11 Mbps when I'm paying for 50 Mbps,technical,urgent,chat,closed,44,LOG_0026849,slow_speed
TKT_004823,CUST_00757,2025-11-18 00:00:00,2025-11-18 07:00:00,Billing,Why did my bill increase without notice?,billing,medium,web_form,closed,7,,
TKT_004824,CUST_00758,2026-01-07 12:00:00,2026-01-09 06:00:00,Technical Issue - Connection Drops,Internet keeps disconnecting every few minutes,technical,medium,web_form,closed,42,LOG_0026853,connection_drops
TKT_004825,CUST_00758,2025-12-20 09:00:00,2025-12-21 23:00:00,Technical Issue - High Latency,"High ping, gaming is impossible with this latency",technical,high,email,closed,38,LOG_0026854,high_latency
TKT_004826,CUST_00758,2026-01-21 00:00:00,2026-01-21 15:00:00,Technical Issue - Connection Drops,"Connection drops constantly, can't stay online",technical,high,email,closed,15,LOG_0026856,connection_drops
TKT_004827,CUST_00758,2026-01-29 08:00:00,2026-01-30 18:00:00,Technical Issue - Slow Speed,Speed test shows terrible results - 494 Mbps when I'm paying for 1000 Mbps,technical,medium,web_form,closed,34,LOG_0026858,slow_speed
TKT_004828,CUST_00758,2026-02-05 02:00:00,2026-02-05 05:00:00,Technical Issue - Connection Drops,"Losing connection repeatedly, very frustrating",technical,high,phone,closed,3,LOG_0026861,connection_drops
TKT_004829,CUST_00758,2026-02-15 09:00:00,2026-02-16 21:00:00,Technical Issue - Connection Drops,"Connection drops constantly, can't stay online",technical,high,email,closed,36,LOG_0026871,connection_drops
TKT_004830,CUST_00758,2026-02-28 04:00:00,2026-03-01 20:00:00,Technical Issue - Packet Loss,"Connection quality is terrible, lots of packet loss",technical,high,email,closed,40,LOG_0026879,packet_loss
TKT_004831,CUST_00758,2025-12-25 00:00:00,2025-12-25 23:00:00,Service Change,Need to downgrade to save money,service_change,low,email,closed,23,,
TKT_004832,CUST_00758,2025-10-09 00:00:00,2025-10-09 19:00:00,Billing,Double charged this month,billing,high,phone,closed,19,,
TKT_004833,CUST_00759,2026-02-22 06:00:00,2026-02-22 14:00:00,Technical Issue - Connection Drops,WiFi keeps cutting out throughout the day,technical,medium,chat,closed,8,LOG_0026882,connection_drops
TKT_004834,CUST_00759,2025-12-12 10:00:00,2025-12-13 05:00:00,Technical Issue - Connection Drops,WiFi keeps cutting out throughout the day,technical,medium,email,closed,19,LOG_0026888,connection_drops
TKT_004835,CUST_00759,2025-12-27 01:00:00,2025-12-29 11:00:00,Technical Issue - Outage,Internet has been down for over an hour,technical,high,email,closed,58,LOG_0026892,outage
TKT_004836,CUST_00759,2025-11-02 00:00:00,2025-11-03 04:00:00,Billing,Why did my bill increase without notice?,billing,medium,chat,closed,28,,
TKT_004837,CUST_00759,2025-12-09 00:00:00,2025-12-09 03:00:00,Sales,"Competitor is offering better price, can you match?",sales,medium,phone,closed,3,,
TKT_004838,CUST_00759,2025-09-26 00:00:00,2025-09-27 07:00:00,Billing,Charged $67.35 but my plan should be $47.59,billing,low,email,closed,31,,
TKT_004839,CUST_00760,2026-02-08 06:00:00,2026-02-09 04:00:00,Technical Issue - Outage,"Complete outage for 144 minutes, no internet at all",technical,high,chat,closed,22,LOG_0026935,outage
TKT_004840,CUST_00760,2026-01-15 07:00:00,2026-01-15 17:00:00,Technical Issue - Packet Loss,"Experiencing severe packet loss (18.4%), connection is unstable",technical,high,web_form,closed,10,LOG_0026947,packet_loss
TKT_004841,CUST_00760,2026-01-22 09:00:00,2026-01-24 22:00:00,Technical Issue - Outage,"No connection whatsoever, lights on router are red",technical,high,email,closed,61,LOG_0026954,outage
TKT_004842,CUST_00760,2026-01-02 11:00:00,2026-01-04 11:00:00,Technical Issue - Connection Drops,WiFi keeps cutting out throughout the day,technical,high,email,closed,48,LOG_0026961,connection_drops
TKT_004843,CUST_00760,2026-01-05 08:00:00,2026-01-06 22:00:00,Technical Issue - High Latency,"Response time is awful, everything is delayed",technical,high,chat,closed,38,LOG_0026975,high_latency
TKT_004844,CUST_00761,2025-12-31 00:00:00,2025-12-31 01:00:00,Technical Issue - Slow Speed,Speed test shows terrible results - 18 Mbps when I'm paying for 50 Mbps,technical,medium,web_form,closed,1,LOG_0026981,slow_speed
TKT_004845,CUST_00761,2026-02-23 12:00:00,2026-02-25 12:00:00,Technical Issue - Slow Speed,"Internet is extremely slow, only getting 15 Mbps instead of 50 Mbps",technical,high,phone,closed,48,LOG_0026989,slow_speed
TKT_004846,CUST_00761,2026-01-04 10:00:00,2026-01-09 05:00:00,Technical Issue - Slow Speed,"Internet is extremely slow, only getting 10 Mbps instead of 50 Mbps",technical,high,email,closed,115,LOG_0026991,slow_speed
TKT_004847,CUST_00761,2026-01-23 06:00:00,2026-01-24 00:00:00,Technical Issue - Slow Speed,"Internet is extremely slow, only getting 16 Mbps instead of 50 Mbps",technical,medium,phone,closed,18,LOG_0027005,slow_speed
TKT_004848,CUST_00762,2026-01-04 10:00:00,2026-01-05 10:00:00,Technical Issue - Slow Speed,"Internet is extremely slow, only getting 72 Mbps instead of 200 Mbps",technical,high,chat,closed,24,LOG_0027009,slow_speed
TKT_004849,CUST_00762,2025-12-23 06:00:00,2025-12-23 20:00:00,Technical Issue - Packet Loss,Unstable connection with frequent data loss,technical,medium,email,closed,14,LOG_0027012,packet_loss
TKT_004850,CUST_00762,2026-01-22 07:00:00,2026-01-22 22:00:00,Technical Issue - Packet Loss,Unstable connection with frequent data loss,technical,medium,phone,closed,15,LOG_0027018,packet_loss
TKT_004851,CUST_00762,2026-01-12 00:00:00,2026-01-12 01:00:00,Technical Issue - Packet Loss,"Data is getting lost, packet loss is very high",technical,high,email,closed,1,LOG_0027031,packet_loss
TKT_004852,CUST_00762,2025-12-21 03:00:00,2025-12-22 06:00:00,Technical Issue - Slow Speed,"Internet is extremely slow, only getting 72 Mbps instead of 200 Mbps",technical,medium,web_form,closed,27,LOG_0027034,slow_speed
TKT_004853,CUST_00762,2026-02-06 05:00:00,2026-02-06 21:00:00,Technical Issue - Packet Loss,"Experiencing severe packet loss (19.7%), connection is unstable",technical,high,email,closed,16,LOG_0027039,packet_loss
TKT_004854,CUST_00762,2025-11-25 00:00:00,2025-11-25 13:00:00,Service Change,"Moving to new address, how to transfer service?",service_change,low,chat,closed,13,,
TKT_004855,CUST_00763,2026-02-18 06:00:00,2026-02-19 06:00:00,Technical Issue - High Latency,"High ping, gaming is impossible with this latency",technical,medium,email,closed,24,LOG_0027055,high_latency
TKT_004856,CUST_00763,2026-02-01 01:00:00,2026-02-02 03:00:00,Technical Issue - Slow Speed,Speed test shows terrible results - 18 Mbps when I'm paying for 50 Mbps,technical,medium,phone,closed,26,LOG_0027057,slow_speed
TKT_004857,CUST_00763,2026-02-20 08:00:00,2026-02-21 13:00:00,Technical Issue - Connection Drops,"Losing connection repeatedly, very frustrating",technical,medium,web_form,closed,29,LOG_0027067,connection_drops
TKT_004858,CUST_00763,2026-02-08 11:00:00,2026-02-08 19:00:00,Technical Issue - Slow Speed,Speed test shows terrible results - 15 Mbps when I'm paying for 50 Mbps,technical,high,web_form,closed,8,LOG_0027068,slow_speed
TKT_004859,CUST_00763,2026-02-18 09:00:00,2026-02-20 23:00:00,Technical Issue - Slow Speed,"Pages are loading very slowly, speed is way below what was promised",technical,high,web_form,closed,62,LOG_0027071,slow_speed
TKT_004860,CUST_00763,2026-01-15 11:00:00,2026-01-16 01:00:00,Technical Issue - Slow Speed,"Streaming keeps buffering, internet speed is insufficient",technical,medium,phone,closed,14,LOG_0027072,slow_speed
TKT_004861,CUST_00763,2026-02-23 06:00:00,2026-02-24 09:00:00,Technical Issue - Slow Speed,"Internet is extremely slow, only getting 18 Mbps instead of 50 Mbps",technical,high,chat,closed,27,LOG_0027078,slow_speed
TKT_004862,CUST_00763,2026-02-17 01:00:00,2026-02-17 21:00:00,Technical Issue - Packet Loss,"Data is getting lost, packet loss is very high",technical,medium,phone,closed,20,LOG_0027095,packet_loss
TKT_004863,CUST_00763,2026-02-02 05:00:00,2026-02-03 22:00:00,Technical Issue - Connection Drops,"Losing connection repeatedly, very frustrating",technical,medium,phone,closed,41,LOG_0027097,connection_drops
TKT_004864,CUST_00763,2026-01-31 00:00:00,2026-01-31 04:00:00,Service Change,How do I cancel my service?,service_change,medium,web_form,closed,4,,
