log_id,customer_id,timestamp,speed_measured_mbps,packet_loss_percent,latency_ms,downtime_minutes,connection_drops_count,issue_detected
LOG_0031414,CUST_00887,2026-02-15,179.5,1.99,24.1,0,0,none
LOG_0031415,CUST_00887,2025-12-12,0.0,0.39,23.1,48,45,outage
LOG_0031416,CUST_00887,2025-12-18,178.3,0.82,17.3,0,0,none
LOG_0031417,CUST_00887,2026-01-25,187.9,1.36,17.4,0,0,none
LOG_0031418,CUST_00887,2026-02-01,194.3,0.04,16.0,0,0,none
LOG_0031419,CUST_00887,2026-01-24,182.6,0.83,28.3,0,0,none
LOG_0031420,CUST_00887,2026-01-04,170.2,1.6,29.7,0,0,none
LOG_0031421,CUST_00887,2026-02-02,196.4,1.91,39.0,0,0,none
LOG_0031422,CUST_00887,2026-01-24,179.1,0.73,10.0,0,0,none
LOG_0031423,CUST_00887,2025-12-09,189.1,0.08,15.9,0,0,none
LOG_0031424,CUST_00887,2026-01-07,178.9,0.67,27.9,0,0,none
LOG_0031425,CUST_00887,2025-12-11,183.0,0.23,26.9,0,0,none
LOG_0031426,CUST_00887,2025-12-26,180.7,0.62,32.4,0,0,none
LOG_0031427,CUST_00887,2026-02-16,195.2,1.18,37.2,0,0,none
LOG_0031428,CUST_00887,2026-01-27,186.1,0.78,11.0,0,0,none
LOG_0031429,CUST_00887,2026-01-09,175.8,1.51,36.7,0,0,none
LOG_0031430,CUST_00887,2026-02-24,186.8,4.84,153.8,0,0,high_latency
LOG_0031431,CUST_00887,2026-01-06,171.9,1.46,28.7,0,0,none
LOG_0031432,CUST_00887,2025-12-25,197.6,1.4,39.1,0,0,none
LOG_0031433,CUST_00887,2026-02-18,194.9,0.19,38.5,0,0,none
LOG_0031434,CUST_00887,2026-02-15,182.7,1.48,23.4,0,0,none
LOG_0031435,CUST_00887,2026-01-29,175.1,0.24,20.9,0,0,none
LOG_0031436,CUST_00887,2025-12-25,189.8,1.88,11.5,0,0,none
LOG_0031437,CUST_00887,2025-12-27,190.8,16.71,28.5,0,23,connection_drops
LOG_0031438,CUST_00887,2025-12-02,170.3,8.27,149.5,0,0,high_latency
LOG_0031439,CUST_00888,2026-02-22,44.8,1.82,18.2,0,0,none
LOG_0031440,CUST_00888,2025-12-17,46.1,0.25,30.0,0,0,none
LOG_0031441,CUST_00888,2025-12-17,48.4,6.05,32.4,0,24,connection_drops
LOG_0031442,CUST_00888,2026-01-13,48.2,1.37,12.3,0,0,none
LOG_0031443,CUST_00888,2026-02-01,49.7,0.1,14.7,0,0,none
LOG_0031444,CUST_00888,2026-02-14,48.5,1.68,32.8,0,0,none
LOG_0031445,CUST_00888,2025-12-25,44.5,1.26,23.0,0,0,none
LOG_0031446,CUST_00888,2025-12-31,49.7,1.91,27.9,0,0,none
LOG_0031447,CUST_00888,2026-02-02,48.6,1.2,13.0,0,0,none
LOG_0031448,CUST_00888,2026-01-05,49.4,0.37,34.9,0,0,none
LOG_0031449,CUST_00888,2025-12-22,43.3,1.2,40.0,0,0,none
LOG_0031450,CUST_00888,2026-01-15,0.0,0.61,39.9,136,19,outage
LOG_0031451,CUST_00888,2026-02-19,44.6,1.24,23.6,0,0,none
LOG_0031452,CUST_00888,2025-12-17,47.2,0.38,12.7,0,0,none
LOG_0031453,CUST_00888,2026-02-10,43.7,1.19,26.3,0,0,none
LOG_0031454,CUST_00888,2026-02-27,48.6,1.0,23.6,0,0,none
LOG_0031455,CUST_00888,2026-01-28,48.9,1.83,18.5,0,0,none
LOG_0031456,CUST_00888,2026-02-19,46.0,0.68,20.3,0,0,none
LOG_0031457,CUST_00888,2026-01-06,49.8,0.1,37.7,0,0,none
LOG_0031458,CUST_00888,2026-01-07,42.8,1.83,34.1,0,0,none
LOG_0031459,CUST_00888,2026-02-19,45.5,0.83,20.0,0,0,none
LOG_0031460,CUST_00888,2026-02-09,48.2,1.3,22.2,0,0,none
LOG_0031461,CUST_00888,2025-12-16,47.8,0.85,15.5,0,0,none
LOG_0031462,CUST_00888,2026-01-03,43.5,0.74,38.1,0,0,none
LOG_0031463,CUST_00888,2026-01-18,46.9,1.39,11.0,0,0,none
LOG_0031464,CUST_00888,2026-01-08,48.0,1.91,18.8,0,0,none
LOG_0031465,CUST_00888,2025-12-07,46.1,0.17,10.8,0,0,none
LOG_0031466,CUST_00889,2026-01-19,44.7,0.57,21.0,0,0,none
LOG_0031467,CUST_00889,2026-02-19,46.4,1.17,10.1,0,0,none
LOG_0031468,CUST_00889,2026-02-26,43.3,1.04,23.8,0,0,none
LOG_0031469,CUST_00889,2026-02-13,48.3,1.03,28.7,0,0,none
LOG_0031470,CUST_00889,2025-12-01,45.8,0.62,33.0,0,0,none
LOG_0031471,CUST_00889,2026-02-02,45.1,0.15,28.0,0,0,none
LOG_0031472,CUST_00889,2025-12-20,49.7,3.8,192.3,0,0,high_latency
LOG_0031473,CUST_00889,2026-02-21,49.4,1.8,16.4,0,0,none
LOG_0031474,CUST_00889,2026-02-25,48.4,0.29,13.4,0,0,none
LOG_0031475,CUST_00889,2025-12-08,44.3,1.05,17.6,0,0,none
LOG_0031476,CUST_00889,2026-02-13,49.9,0.03,24.7,0,0,none
LOG_0031477,CUST_00889,2026-01-16,14.9,1.84,87.4,0,0,slow_speed
LOG_0031478,CUST_00889,2025-12-15,43.4,0.28,25.3,0,0,none
LOG_0031479,CUST_00889,2026-01-29,44.7,0.26,15.0,0,0,none
LOG_0031480,CUST_00889,2026-02-24,47.6,7.27,289.8,0,0,high_latency
LOG_0031481,CUST_00889,2026-02-01,47.7,0.95,14.9,0,0,none
LOG_0031482,CUST_00889,2026-01-21,45.8,1.82,22.4,0,0,none
LOG_0031483,CUST_00889,2026-01-28,48.7,3.57,102.7,0,0,high_latency
LOG_0031484,CUST_00889,2026-02-27,46.4,0.58,28.6,0,0,none
LOG_0031485,CUST_00889,2026-01-31,45.8,1.22,15.5,0,0,none
LOG_0031486,CUST_00889,2026-02-21,45.3,1.83,24.1,0,0,none
LOG_0031487,CUST_00890,2026-01-08,178.0,0.95,32.1,0,0,none
LOG_0031488,CUST_00890,2025-12-10,170.1,1.74,37.4,0,0,none
LOG_0031489,CUST_00890,2026-01-04,189.1,1.22,37.0,0,0,none
LOG_0031490,CUST_00890,2025-12-14,181.7,1.22,28.2,0,0,none
LOG_0031491,CUST_00890,2026-02-11,175.6,9.36,35.6,0,20,connection_drops
LOG_0031492,CUST_00890,2025-12-04,179.0,0.52,10.4,0,0,none
LOG_0031493,CUST_00890,2025-12-19,174.8,12.16,138.9,0,0,packet_loss
LOG_0031494,CUST_00890,2025-12-24,192.9,12.6,114.6,0,0,packet_loss
LOG_0031495,CUST_00890,2026-01-22,191.3,0.17,28.8,0,0,none
LOG_0031496,CUST_00890,2026-02-01,74.6,1.85,41.5,0,0,slow_speed
LOG_0031497,CUST_00890,2026-01-30,193.8,17.93,144.7,0,0,packet_loss
LOG_0031498,CUST_00890,2025-12-22,176.2,0.16,25.5,0,0,none
LOG_0031499,CUST_00890,2026-02-16,183.4,0.59,37.8,0,0,none
LOG_0031500,CUST_00890,2026-01-31,190.9,0.55,10.8,0,0,none
LOG_0031501,CUST_00890,2026-01-21,177.5,14.63,24.4,0,20,connection_drops
LOG_0031502,CUST_00890,2025-12-20,0.0,1.57,36.2,66,25,outage
LOG_0031503,CUST_00890,2026-01-30,171.5,14.05,124.2,0,0,packet_loss
LOG_0031504,CUST_00890,2026-01-03,181.1,1.98,20.6,0,0,none
LOG_0031505,CUST_00890,2025-12-25,197.1,1.8,20.7,0,0,none
LOG_0031506,CUST_00890,2026-01-23,194.4,1.66,35.2,0,0,none
LOG_0031507,CUST_00890,2025-12-08,182.5,4.05,126.5,0,0,high_latency
LOG_0031508,CUST_00890,2026-01-06,183.1,0.62,22.6,0,0,none
LOG_0031509,CUST_00890,2026-02-05,177.5,0.98,30.4,0,0,none
LOG_0031510,CUST_00890,2026-01-02,198.8,0.77,17.2,0,0,none
LOG_0031511,CUST_00890,2026-01-15,186.1,0.8,19.4,0,0,none
LOG_0031512,CUST_00890,2026-02-11,182.8,5.0,23.4,0,14,connection_drops
LOG_0031513,CUST_00890,2026-02-01,191.2,19.54,127.5,0,0,packet_loss
LOG_0031514,CUST_00890,2026-01-08,171.0,1.74,16.2,0,0,none
LOG_0031515,CUST_00890,2026-02-03,50.7,0.27,66.0,0,0,slow_speed
LOG_0031516,CUST_00891,2026-02-09,188.9,1.54,13.1,0,0,none
LOG_0031517,CUST_00891,2026-02-28,199.7,0.83,29.1,0,0,none
LOG_0031518,CUST_00891,2025-12-27,198.2,1.32,26.7,0,0,none
LOG_0031519,CUST_00891,2026-02-03,84.6,0.6,48.2,0,0,slow_speed
LOG_0031520,CUST_00891,2025-12-21,188.5,0.71,39.2,0,0,none
LOG_0031521,CUST_00891,2026-02-12,170.8,0.7,24.4,0,0,none
LOG_0031522,CUST_00891,2026-01-11,188.9,0.15,16.8,0,0,none
LOG_0031523,CUST_00891,2026-01-25,195.8,0.15,16.1,0,0,none
LOG_0031524,CUST_00891,2026-02-03,194.1,1.43,31.6,0,0,none
LOG_0031525,CUST_00891,2025-12-18,198.9,0.8,23.9,0,0,none
LOG_0031526,CUST_00891,2025-12-08,175.1,1.69,12.1,0,0,none
LOG_0031527,CUST_00891,2026-02-05,191.7,0.07,37.0,0,0,none
LOG_0031528,CUST_00891,2026-01-15,184.4,0.15,35.1,0,0,none
LOG_0031529,CUST_00891,2026-02-21,192.6,1.22,32.2,0,0,none
LOG_0031530,CUST_00891,2026-01-31,173.6,1.25,18.9,0,0,none
LOG_0031531,CUST_00891,2026-01-08,184.8,0.42,23.4,0,0,none
LOG_0031532,CUST_00891,2026-02-27,196.7,0.28,32.7,0,0,none
LOG_0031533,CUST_00891,2026-01-21,177.5,9.49,10.7,0,22,connection_drops
LOG_0031534,CUST_00891,2025-12-11,199.5,1.33,12.1,0,0,none
LOG_0031535,CUST_00891,2025-12-12,170.1,0.45,27.9,0,0,none
LOG_0031536,CUST_00891,2025-12-25,194.2,0.16,10.9,0,0,none
LOG_0031537,CUST_00891,2025-12-08,182.7,1.78,24.9,0,0,none
LOG_0031538,CUST_00891,2026-01-23,183.8,1.47,36.1,0,0,none
LOG_0031539,CUST_00891,2025-12-20,176.4,0.73,28.7,0,0,none
LOG_0031540,CUST_00891,2026-01-02,189.4,1.94,17.2,0,0,none
LOG_0031541,CUST_00891,2026-01-01,191.8,0.7,38.1,0,0,none
LOG_0031542,CUST_00891,2026-01-02,183.1,1.23,32.6,0,0,none
LOG_0031543,CUST_00891,2025-12-24,184.4,0.65,10.5,0,0,none
LOG_0031544,CUST_00891,2025-12-05,177.1,0.26,18.4,0,0,none
LOG_0031545,CUST_00891,2025-12-06,172.8,22.73,82.3,0,0,packet_loss
LOG_0031546,CUST_00891,2026-01-14,177.1,0.77,12.0,0,0,none
LOG_0031547,CUST_00891,2025-12-02,191.3,1.66,38.4,0,0,none
LOG_0031548,CUST_00891,2025-12-13,194.4,1.87,38.9,0,0,none
LOG_0031549,CUST_00891,2026-02-28,174.4,1.19,26.8,0,0,none
LOG_0031550,CUST_00891,2026-02-24,192.1,1.9,13.4,0,0,none
LOG_0031551,CUST_00891,2025-12-23,183.7,1.45,26.6,0,0,none
LOG_0031552,CUST_00891,2026-01-23,198.9,25.63,137.1,0,0,packet_loss
LOG_0031553,CUST_00891,2025-12-02,185.5,1.41,36.7,0,0,none
LOG_0031554,CUST_00891,2026-02-18,178.0,1.46,21.6,0,0,none
LOG_0031555,CUST_00891,2026-01-18,179.9,0.7,34.0,0,0,none
LOG_0031556,CUST_00891,2026-02-26,182.3,0.24,28.6,0,0,none
LOG_0031557,CUST_00891,2026-01-21,197.6,1.43,15.7,0,0,none
LOG_0031558,CUST_00891,2026-01-16,192.2,0.96,16.9,0,0,none
LOG_0031559,CUST_00891,2026-01-30,186.3,1.66,13.9,0,0,none
LOG_0031560,CUST_00891,2025-12-13,171.6,0.92,17.9,0,0,none
LOG_0031561,CUST_00891,2026-02-06,191.9,1.8,30.5,0,0,none
LOG_0031562,CUST_00891,2025-12-05,184.3,1.54,14.2,0,0,none
LOG_0031563,CUST_00891,2026-01-25,190.6,0.27,14.5,0,0,none
LOG_0031564,CUST_00892,2026-01-30,972.1,0.92,24.0,0,0,none
LOG_0031565,CUST_00892,2026-01-07,992.6,0.25,27.1,0,0,none
LOG_0031566,CUST_00892,2026-01-11,886.6,0.11,35.2,0,0,none
LOG_0031567,CUST_00892,2025-12-18,945.1,1.19,38.0,0,0,none
LOG_0031568,CUST_00892,2026-01-21,957.6,1.48,34.1,0,0,none
LOG_0031569,CUST_00892,2026-01-11,958.6,1.68,30.1,0,0,none
LOG_0031570,CUST_00892,2026-01-16,224.5,0.58,91.4,0,0,slow_speed
LOG_0031571,CUST_00892,2026-01-07,939.5,0.82,14.6,0,0,none
LOG_0031572,CUST_00892,2026-02-11,873.1,1.39,21.5,0,0,none
LOG_0031573,CUST_00892,2026-02-05,874.6,14.38,133.5,0,0,packet_loss
LOG_0031574,CUST_00892,2026-02-24,913.7,1.18,19.6,0,0,none
LOG_0031575,CUST_00892,2025-12-16,885.3,1.42,24.1,0,0,none
LOG_0031576,CUST_00892,2025-12-19,867.0,0.5,18.9,0,0,none
LOG_0031577,CUST_00892,2025-12-30,973.4,1.94,13.6,0,0,none
LOG_0031578,CUST_00892,2026-02-20,885.1,1.58,26.9,0,0,none
LOG_0031579,CUST_00892,2025-12-27,965.4,1.4,27.4,0,0,none
LOG_0031580,CUST_00892,2026-01-30,922.3,1.5,15.9,0,0,none
LOG_0031581,CUST_00892,2026-02-14,979.3,1.69,11.8,0,0,none
LOG_0031582,CUST_00892,2025-12-09,875.8,0.08,23.0,0,0,none
LOG_0031583,CUST_00892,2026-01-08,903.7,0.1,18.4,0,0,none
LOG_0031584,CUST_00892,2026-01-23,994.4,0.34,38.0,0,0,none
LOG_0031585,CUST_00892,2025-12-14,911.7,1.73,17.1,0,0,none
LOG_0031586,CUST_00892,2026-01-17,991.7,1.8,23.1,0,0,none
LOG_0031587,CUST_00892,2026-02-02,859.4,0.44,37.6,0,0,none
LOG_0031588,CUST_00892,2026-01-10,899.6,1.49,38.4,0,0,none
LOG_0031589,CUST_00892,2026-01-26,921.0,1.87,22.3,0,0,none
LOG_0031590,CUST_00892,2026-02-07,925.0,0.73,29.5,0,0,none
LOG_0031591,CUST_00892,2026-02-18,969.0,1.35,35.3,0,0,none
LOG_0031592,CUST_00892,2025-12-05,228.5,1.65,49.3,0,0,slow_speed
LOG_0031593,CUST_00892,2025-12-12,974.8,0.9,30.9,0,0,none
LOG_0031594,CUST_00893,2026-01-27,49.6,0.23,11.4,0,0,none
LOG_0031595,CUST_00893,2026-01-19,45.5,1.71,12.5,0,0,none
LOG_0031596,CUST_00893,2025-12-04,49.5,0.06,30.6,0,0,none
LOG_0031597,CUST_00893,2026-02-27,47.6,0.86,32.0,0,0,none
LOG_0031598,CUST_00893,2026-01-06,46.5,1.8,24.4,0,0,none
LOG_0031599,CUST_00893,2026-02-04,46.6,1.53,18.9,0,0,none
LOG_0031600,CUST_00893,2025-12-16,44.2,0.46,27.5,0,0,none
LOG_0031601,CUST_00893,2025-12-06,49.0,0.22,34.1,0,0,none
LOG_0031602,CUST_00893,2026-02-27,47.9,1.47,32.9,0,0,none
LOG_0031603,CUST_00893,2025-12-14,47.5,18.34,94.6,0,0,packet_loss
LOG_0031604,CUST_00893,2025-12-16,49.1,0.27,25.1,0,0,none
LOG_0031605,CUST_00893,2026-01-31,45.3,0.88,37.3,0,0,none
LOG_0031606,CUST_00893,2026-02-24,43.2,0.7,10.3,0,0,none
LOG_0031607,CUST_00893,2026-01-08,42.7,1.6,31.9,0,0,none
LOG_0031608,CUST_00893,2025-12-10,43.5,2.0,17.7,0,0,none
LOG_0031609,CUST_00893,2026-01-11,45.5,1.1,18.3,0,0,none
LOG_0031610,CUST_00893,2026-01-28,47.8,1.78,11.8,0,0,none
LOG_0031611,CUST_00893,2026-02-15,45.2,1.18,37.9,0,0,none
LOG_0031612,CUST_00893,2026-01-01,46.5,1.06,26.6,0,0,none
LOG_0031613,CUST_00893,2026-02-24,47.4,0.71,34.0,0,0,none
LOG_0031614,CUST_00893,2026-01-13,45.1,0.77,23.5,0,0,none
LOG_0031615,CUST_00893,2026-01-21,44.2,0.32,24.5,0,0,none
LOG_0031616,CUST_00893,2026-01-30,43.1,0.13,35.4,0,0,none
LOG_0031617,CUST_00893,2026-02-28,44.9,1.93,39.3,0,0,none
LOG_0031618,CUST_00893,2026-02-12,47.1,1.29,22.6,0,0,none
LOG_0031619,CUST_00893,2025-12-12,50.0,0.37,19.2,0,0,none
LOG_0031620,CUST_00893,2025-12-07,48.3,1.17,35.3,0,0,none
LOG_0031621,CUST_00893,2026-02-20,42.9,0.66,25.0,0,0,none
LOG_0031622,CUST_00893,2026-01-21,43.4,1.63,25.1,0,0,none
LOG_0031623,CUST_00893,2026-02-14,43.8,1.14,15.6,0,0,none
LOG_0031624,CUST_00894,2026-02-12,891.0,4.97,100.8,0,0,high_latency
LOG_0031625,CUST_00894,2026-02-12,946.8,1.47,11.8,0,0,none
LOG_0031626,CUST_00894,2025-12-07,889.8,0.95,16.1,0,0,none
LOG_0031627,CUST_00894,2026-01-12,867.8,0.88,25.1,0,0,none
LOG_0031628,CUST_00894,2026-01-27,888.0,0.13,31.4,0,0,none
LOG_0031629,CUST_00894,2026-02-20,900.8,1.17,12.3,0,0,none
LOG_0031630,CUST_00894,2026-01-02,931.8,1.51,30.0,0,0,none
LOG_0031631,CUST_00894,2025-12-28,874.1,1.52,35.9,0,0,none
LOG_0031632,CUST_00894,2026-01-11,856.5,0.25,33.9,0,0,none
LOG_0031633,CUST_00894,2026-01-31,860.9,1.63,29.5,0,0,none
LOG_0031634,CUST_00894,2026-02-23,315.6,1.76,48.2,0,0,slow_speed
LOG_0031635,CUST_00894,2026-01-10,859.3,0.69,22.6,0,0,none
LOG_0031636,CUST_00894,2026-01-22,974.0,1.85,27.8,0,0,none
LOG_0031637,CUST_00894,2026-01-12,908.9,1.39,31.1,0,0,none
LOG_0031638,CUST_00894,2025-12-07,966.4,0.62,39.0,0,0,none
LOG_0031639,CUST_00894,2026-02-24,850.2,1.91,33.6,0,0,none
LOG_0031640,CUST_00894,2026-02-09,878.5,0.79,18.7,0,0,none
LOG_0031641,CUST_00894,2026-01-03,876.2,0.53,23.2,0,0,none
LOG_0031642,CUST_00894,2026-02-15,852.4,0.86,19.6,0,0,none
LOG_0031643,CUST_00894,2026-02-27,981.5,1.51,39.2,0,0,none
LOG_0031644,CUST_00894,2025-12-21,384.8,1.43,50.0,0,0,slow_speed
LOG_0031645,CUST_00894,2025-12-25,882.7,0.15,24.0,0,0,none
LOG_0031646,CUST_00894,2026-01-10,853.0,0.04,16.5,0,0,none
LOG_0031647,CUST_00894,2026-02-21,895.1,0.41,22.2,0,0,none
LOG_0031648,CUST_00894,2026-02-01,918.0,0.04,11.1,0,0,none
LOG_0031649,CUST_00894,2026-01-18,250.6,1.15,81.2,0,0,slow_speed
LOG_0031650,CUST_00894,2026-01-06,902.3,0.18,31.3,0,0,none
LOG_0031651,CUST_00894,2026-01-14,962.8,1.54,12.7,0,0,none
LOG_0031652,CUST_00894,2026-01-30,952.7,0.26,39.1,0,0,none
LOG_0031653,CUST_00894,2026-02-11,956.7,1.25,35.6,0,0,none
LOG_0031654,CUST_00894,2026-02-19,897.4,1.01,39.3,0,0,none
LOG_0031655,CUST_00894,2026-02-17,939.4,1.98,26.0,0,0,none
LOG_0031656,CUST_00894,2025-12-27,325.9,0.31,86.0,0,0,slow_speed
LOG_0031657,CUST_00894,2026-02-16,886.3,1.51,19.3,0,0,none
LOG_0031658,CUST_00894,2025-12-15,985.0,0.79,20.4,0,0,none
LOG_0031659,CUST_00894,2026-02-02,913.3,0.01,30.3,0,0,none
LOG_0031660,CUST_00894,2026-02-05,884.4,1.4,22.2,0,0,none
LOG_0031661,CUST_00894,2026-01-31,985.5,1.97,28.2,0,0,none
LOG_0031662,CUST_00894,2025-12-13,938.6,0.19,10.2,0,0,none
LOG_0031663,CUST_00894,2025-12-13,956.9,1.65,36.3,0,0,none
LOG_0031664,CUST_00894,2025-12-22,0.0,0.03,38.0,67,18,outage
LOG_0031665,CUST_00894,2026-02-10,999.4,0.54,16.9,0,0,none
LOG_0031666,CUST_00894,2026-02-27,992.1,0.11,31.3,0,0,none
LOG_0031667,CUST_00894,2026-02-23,852.7,0.03,10.5,0,0,none
LOG_0031668,CUST_00894,2026-02-19,930.9,1.81,23.2,0,0,none
LOG_0031669,CUST_00894,2025-12-10,338.7,0.71,61.3,0,0,slow_speed
LOG_0031670,CUST_00895,2025-12-08,179.8,19.25,63.7,0,0,packet_loss
LOG_0031671,CUST_00895,2025-12-30,198.6,1.57,24.2,0,0,none
LOG_0031672,CUST_00895,2026-02-27,171.4,0.18,33.8,0,0,none
LOG_0031673,CUST_00895,2025-12-07,196.6,1.79,39.6,0,0,none
LOG_0031674,CUST_00895,2025-12-11,173.8,9.9,183.2,0,0,high_latency
LOG_0031675,CUST_00895,2025-12-14,193.9,1.51,22.4,0,0,none
LOG_0031676,CUST_00895,2026-02-24,199.5,0.35,28.1,0,0,none
LOG_0031677,CUST_00895,2026-01-21,173.8,0.62,35.5,0,0,none
LOG_0031678,CUST_00895,2025-12-01,196.4,6.43,251.8,0,0,high_latency
LOG_0031679,CUST_00895,2026-01-13,171.9,1.07,21.3,0,0,none
LOG_0031680,CUST_00895,2026-01-24,58.2,0.8,89.5,0,0,slow_speed
LOG_0031681,CUST_00895,2026-01-31,182.0,20.95,60.3,0,0,packet_loss
LOG_0031682,CUST_00895,2026-01-11,192.7,8.59,276.3,0,0,high_latency
LOG_0031683,CUST_00895,2026-01-01,195.3,0.09,25.8,0,0,none
LOG_0031684,CUST_00895,2025-12-23,193.7,20.01,94.2,0,0,packet_loss
LOG_0031685,CUST_00895,2025-12-05,172.3,25.71,79.8,0,0,packet_loss
LOG_0031686,CUST_00895,2026-02-05,42.6,0.04,97.9,0,0,slow_speed
LOG_0031687,CUST_00895,2025-12-10,198.6,0.72,25.4,0,0,none
LOG_0031688,CUST_00895,2025-12-05,187.8,0.53,17.0,0,0,none
LOG_0031689,CUST_00895,2026-02-22,84.6,1.77,88.9,0,0,slow_speed
LOG_0031690,CUST_00895,2026-02-05,198.2,29.02,86.8,0,0,packet_loss
LOG_0031691,CUST_00895,2025-12-23,190.0,0.37,20.3,0,0,none
LOG_0031692,CUST_00895,2026-01-28,185.4,18.02,127.1,0,0,packet_loss
LOG_0031693,CUST_00895,2026-01-31,197.3,0.09,17.1,0,0,none
LOG_0031694,CUST_00895,2026-02-15,181.5,1.76,15.3,0,0,none
LOG_0031695,CUST_00895,2025-12-02,194.0,8.78,239.2,0,0,high_latency
LOG_0031696,CUST_00895,2025-12-12,171.3,0.94,33.1,0,0,none
LOG_0031697,CUST_00895,2025-12-11,179.4,0.83,32.6,0,0,none
LOG_0031698,CUST_00895,2026-02-11,189.3,0.46,18.0,0,0,none
LOG_0031699,CUST_00895,2025-12-27,197.9,17.57,13.0,0,11,connection_drops
LOG_0031700,CUST_00895,2026-02-03,196.3,0.59,33.3,0,0,none
LOG_0031701,CUST_00895,2025-12-16,198.1,1.63,15.4,0,0,none
LOG_0031702,CUST_00895,2025-12-19,177.4,6.51,108.6,0,0,high_latency
LOG_0031703,CUST_00895,2025-12-19,189.6,1.22,35.0,0,0,none
LOG_0031704,CUST_00895,2026-02-04,180.8,0.86,28.2,0,0,none
LOG_0031705,CUST_00895,2025-12-17,171.0,1.11,17.4,0,0,none
LOG_0031706,CUST_00896,2026-01-01,189.2,0.28,30.0,0,0,none
LOG_0031707,CUST_00896,2026-02-07,191.5,0.53,12.1,0,0,none
LOG_0031708,CUST_00896,2026-02-10,195.3,1.6,24.2,0,0,none
LOG_0031709,CUST_00896,2025-12-25,191.8,0.06,17.6,0,0,none
LOG_0031710,CUST_00896,2026-01-31,179.2,8.04,19.1,0,8,connection_drops
LOG_0031711,CUST_00896,2026-01-18,99.1,1.21,57.4,0,0,slow_speed
LOG_0031712,CUST_00896,2026-01-23,171.0,1.11,16.3,0,0,none
LOG_0031713,CUST_00896,2026-01-09,174.3,6.35,284.4,0,0,high_latency
LOG_0031714,CUST_00896,2026-01-02,87.9,1.4,74.4,0,0,slow_speed
LOG_0031715,CUST_00896,2026-02-03,199.3,0.4,26.7,0,0,none
LOG_0031716,CUST_00896,2025-12-04,172.1,0.06,27.4,0,0,none
LOG_0031717,CUST_00896,2025-12-22,196.1,1.12,19.3,0,0,none
LOG_0031718,CUST_00896,2026-01-10,188.6,0.64,20.6,0,0,none
LOG_0031719,CUST_00896,2026-01-17,179.2,1.96,26.8,0,0,none
LOG_0031720,CUST_00896,2025-12-12,185.1,0.12,31.0,0,0,none
LOG_0031721,CUST_00896,2026-02-21,193.0,4.51,255.4,0,0,high_latency
LOG_0031722,CUST_00896,2025-12-17,186.4,1.72,14.3,0,0,none
LOG_0031723,CUST_00896,2026-02-21,181.7,20.09,104.7,0,0,packet_loss
LOG_0031724,CUST_00896,2026-02-16,189.3,12.99,115.9,0,0,packet_loss
LOG_0031725,CUST_00896,2025-12-25,181.9,0.44,37.8,0,0,none
LOG_0031726,CUST_00896,2025-12-29,177.0,1.04,35.3,0,0,none
LOG_0031727,CUST_00896,2026-01-24,175.4,0.2,18.3,0,0,none
LOG_0031728,CUST_00896,2026-01-05,180.6,0.43,18.9,0,0,none
LOG_0031729,CUST_00896,2025-12-03,193.7,0.81,27.9,0,0,none
LOG_0031730,CUST_00896,2026-02-11,187.3,1.02,24.7,0,0,none
LOG_0031731,CUST_00896,2025-12-10,182.8,1.62,21.4,0,0,none
LOG_0031732,CUST_00896,2026-02-17,177.8,1.46,35.2,0,0,none
LOG_0031733,CUST_00896,2026-02-09,182.9,0.2,19.3,0,0,none
LOG_0031734,CUST_00896,2025-12-11,182.3,16.19,95.3,0,0,packet_loss
LOG_0031735,CUST_00896,2026-02-08,196.8,0.72,28.2,0,0,none
LOG_0031736,CUST_00896,2025-12-15,198.0,17.34,143.3,0,0,packet_loss
LOG_0031737,CUST_00896,2026-02-23,186.9,0.44,23.1,0,0,none
LOG_0031738,CUST_00896,2026-01-24,172.1,0.38,16.0,0,0,none
LOG_0031739,CUST_00896,2025-12-22,178.7,0.56,37.7,0,0,none
LOG_0031740,CUST_00896,2025-12-12,175.2,0.54,15.5,0,0,none
LOG_0031741,CUST_00896,2026-01-19,179.9,1.44,23.7,0,0,none
LOG_0031742,CUST_00896,2026-02-14,182.5,0.6,37.5,0,0,none
LOG_0031743,CUST_00896,2026-01-21,194.2,1.7,18.3,0,0,none
LOG_0031744,CUST_00896,2026-01-06,191.9,1.9,37.9,0,0,none
LOG_0031745,CUST_00896,2025-12-30,170.4,1.18,29.4,0,0,none
LOG_0031746,CUST_00896,2026-01-27,189.0,1.27,27.8,0,0,none
LOG_0031747,CUST_00896,2026-02-15,198.1,0.87,17.2,0,0,none
LOG_0031748,CUST_00896,2025-12-06,190.9,0.33,34.0,0,0,none
LOG_0031749,CUST_00896,2026-02-15,188.9,1.22,28.8,0,0,none
LOG_0031750,CUST_00896,2026-02-13,184.4,0.69,24.7,0,0,none
LOG_0031751,CUST_00896,2026-02-02,193.7,0.05,33.5,0,0,none
LOG_0031752,CUST_00896,2026-01-05,179.5,1.81,22.0,0,0,none
LOG_0031753,CUST_00896,2026-01-29,194.1,1.24,27.8,0,0,none
LOG_0031754,CUST_00897,2026-02-03,199.4,1.68,15.1,0,0,none
LOG_0031755,CUST_00897,2025-12-29,174.7,1.02,21.6,0,0,none
LOG_0031756,CUST_00897,2025-12-24,173.1,1.77,40.0,0,0,none
